SCHOOL_CODE,COUNTY,PUBPRIV,PUBLIC_SCHOOL_DISTRICT,CITY,SCHOOL_NAME,ENROLLMENT,uptodate,uptodate_percent,conditional,conditional_percent,PME,PME_percent,PBE,PBE_percent,others,others_pct,overdue,overdue_percent,DTP,DTP_percent,Polio,Polio_percent,MMR,MMR_percent,HEPB,HEPB_percent,VARI,VARI_percent,REPORTED
6029136,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,ESTHER L. WALTER,91,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029144,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,JONAS E. SALK,128,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6029151,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,JULIETTE LOW SCHOOL OF THE ARTS,117,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6029128,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,LORD BADEN-POWELL,98,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029169,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,MATTIE LOU MAXWELL,124,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6029193,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,ANAHEIM,WALT DISNEY,94,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029185,ORANGE,PUBLIC,MAGNOLIA ELEMENTARY,STANTON,ROBERT M. PYLES STEM ACADEMY,116,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6029219,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,CORONA DEL MAR,ABRAHAM LINCOLN ELEMENTARY,51,45,88,6,12,0,0,0,0,0,0,0,0,46,90,47,92,48,94,48,94,--*,?98%,Y
6029334,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,CORONA DEL MAR,HARBOR VIEW ELEMENTARY,77,67,87,2,3,1,1,0,0,5,6,2,3,70,91,71,92,71,92,72,94,75,97,Y
6029227,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,ADAMS ELEMENTARY,59,57,97,0,0,0,0,0,0,2,3,0,0,57,97,57,97,57,97,--*,?98%,--*,?98%,Y
6029268,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,CALIFORNIA ELEMENTARY,67,60,90,4,6,1,1,0,0,1,1,1,1,63,94,63,94,63,94,63,94,--*,?98%,Y
6029300,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,COLLEGE PARK ELEMENTARY,95,92,97,1,1,2,2,0,0,0,0,0,0,--*,?98%,--*,?98%,92,97,--*,?98%,92,97,Y
6029326,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,EVERETT A. REA ELEMENTARY,73,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029375,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,KILLYBROOKE ELEMENTARY,72,69,96,0,0,1,1,0,0,0,0,2,3,69,96,69,96,69,96,69,96,--*,?98%,Y
6029409,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,MAUDE B. DAVIS ELEMENTARY,69,66,96,1,1,2,3,0,0,0,0,0,0,--*,?98%,--*,?98%,67,97,--*,?98%,67,97,Y
6029458,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,PAULARINO ELEMENTARY,97,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029466,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,POMONA ELEMENTARY,77,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029482,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,SONORA ELEMENTARY,72,70,97,0,0,0,0,0,0,2,3,0,0,70,97,70,97,--*,?98%,70,97,--*,?98%,Y
6029490,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,VICTORIA ELEMENTARY,58,52,90,2,3,3,5,0,0,1,2,0,0,53,91,53,91,53,91,54,93,--*,?98%,Y
6029516,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,WHITTIER ELEMENTARY,104,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6029524,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,WILSON ELEMENTARY,72,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6107833,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,COSTA MESA,WOODLAND ELEMENTARY,188,181,96,0,0,0,0,0,0,4,2,3,2,184,98,183,97,183,97,--*,?99%,--*,?99%,Y
6068399,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,EASTBLUFF ELEMENTARY,58,55,95,1,2,2,3,0,0,0,0,0,0,55,95,55,95,56,97,55,95,56,97,Y
6029391,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,MARINERS ELEMENTARY,100,93,93,4,4,3,3,0,0,0,0,0,0,95,95,96,96,97,97,94,94,97,97,Y
6118236,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,NEWPORT COAST ELEMENTARY,77,75,97,2,3,0,0,0,0,0,0,0,0,75,97,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029433,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,NEWPORT ELEMENTARY,60,52,87,5,8,3,5,0,0,0,0,0,0,56,93,54,90,52,87,54,90,55,92,Y
6029441,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,NEWPORT HEIGHTS ELEMENTARY,76,70,92,6,8,0,0,0,0,0,0,0,0,73,96,72,95,73,96,72,95,74,97,Y
6089460,ORANGE,PUBLIC,NEWPORT-MESA UNIFIED,NEWPORT BEACH,ROY O. ANDERSEN ELEMENTARY,48,45,94,3,6,0,0,0,0,0,0,0,0,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6029540,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,CIRCLE VIEW ELEMENTARY,111,107,96,4,4,0,0,0,0,0,0,0,0,108,97,108,97,107,96,108,97,--*,?99%,Y
6029557,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,COLLEGE VIEW ELEMENTARY,62,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6071104,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,GOLDEN VIEW ELEMENTARY,58,55,95,3,5,0,0,0,0,0,0,0,0,55,95,--*,?98%,--*,?98%,56,97,--*,?98%,Y
6029581,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,HARBOUR VIEW ELEMENTARY,147,139,95,8,5,0,0,0,0,0,0,0,0,140,95,140,95,--*,?99%,--*,?99%,--*,?99%,Y
6029607,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,HOPE VIEW ELEMENTARY,152,147,97,2,1,1,1,0,0,0,0,2,1,--*,?99%,--*,?99%,149,98,--*,?99%,149,98,Y
6029615,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,LAKE VIEW ELEMENTARY,85,80,94,5,6,0,0,0,0,0,0,0,0,82,96,81,95,80,94,--*,?98%,--*,?98%,Y
6029656,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,OAK VIEW ELEMENTARY,139,134,96,5,4,0,0,0,0,0,0,0,0,136,98,134,96,--*,?99%,--*,?99%,--*,?99%,Y
6029714,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,SUN VIEW ELEMENTARY,36,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6029722,ORANGE,PUBLIC,OCEAN VIEW,HUNTINGTON BEACH,VILLAGE VIEW ELEMENTARY,105,102,97,3,3,0,0,0,0,0,0,0,0,103,98,--*,?99%,102,97,--*,?99%,--*,?99%,Y
6029706,ORANGE,PUBLIC,OCEAN VIEW,MIDWAY CITY,STAR VIEW ELEMENTARY,89,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029730,ORANGE,PUBLIC,OCEAN VIEW,WESTMINSTER,WESTMONT ELEMENTARY,51,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
0134239,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,ANAHEIM,EPIC CHARTER SCHOOL,32,12,38,4,13,0,0,0,0,16,50,0,0,12,38,14,44,14,44,15,47,14,44,Y
3030764,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,COSTA MESA,ACCESS COUNTY COMMUNITY,27,17,63,6,22,2,7,0,0,0,0,2,7,22,81,22,81,22,81,22,81,24,89,Y
3030632,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,COSTA MESA,OCCS:CHEP/PCHS,24,18,75,4,17,0,0,0,0,2,8,0,0,18,75,18,75,18,75,18,75,18,75,Y
0134056,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,LAGUNA NIGUEL,ORANGE COUNTY ACADEMY OF SCIENCES AND ARTS,50,39,78,7,14,2,4,0,0,0,0,2,4,41,82,41,82,41,82,42,84,45,90,Y
0133785,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,LAKE FOREST,OXFORD PREPARATORY ACADEMY - SADDLEBACK VALLEY,83,78,94,1,1,4,5,0,0,0,0,0,0,79,95,79,95,79,95,78,94,80,96,Y
0134940,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,SANTA ANA,CITRUS SPRINGS CHARTER,30,28,93,1,3,0,0,0,0,1,3,0,0,28,93,28,93,--*,?95%,28,93,--*,?95%,Y
0134288,ORANGE,PUBLIC,ORANGE COUNTY DEPARTMENT OF EDUCATION,SANTA ANA,SCHOLARSHIP PREP CHARTER,49,43,88,0,0,0,0,0,0,0,0,6,12,43,88,46,94,43,88,--*,?95%,--*,?95%,Y
6097364,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,ANAHEIM HILLS ELEMENTARY,68,64,94,1,1,1,1,0,0,2,3,0,0,65,96,65,96,64,94,--*,?98%,--*,?98%,Y
6114565,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,CANYON RIM ELEMENTARY,111,109,98,2,2,0,0,0,0,0,0,0,0,--*,?99%,--*,?99%,109,98,--*,?99%,--*,?99%,Y
6029763,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,CRESCENT ELEMENTARY,104,100,96,1,1,3,3,0,0,0,0,0,0,100,96,101,97,101,97,102,98,102,98,Y
6096333,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,IMPERIAL ELEMENTARY,60,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6071120,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,NOHL CANYON ELEMENTARY,58,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6116586,ORANGE,PUBLIC,ORANGE UNIFIED,ANAHEIM,RUNNING SPRINGS ELEMENTARY,121,118,98,1,1,2,2,0,0,0,0,0,0,119,98,119,98,118,98,--*,?99%,--*,?99%,Y
6029854,ORANGE,PUBLIC,ORANGE UNIFIED,GARDEN GROVE,LAMPSON ELEMENTARY,178,174,98,2,1,0,0,0,0,2,1,0,0,174,98,--*,?99%,175,98,--*,?99%,--*,?99%,Y
6029748,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,CALIFORNIA ELEMENTARY,100,88,88,12,12,0,0,0,0,0,0,0,0,90,90,96,96,92,92,97,97,--*,?99%,Y
6029755,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,CAMBRIDGE ELEMENTARY,58,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6107767,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,CHAPMAN HILLS ELEMENTARY,71,68,96,3,4,0,0,0,0,0,0,0,0,--*,?98%,69,97,69,97,--*,?98%,--*,?98%,Y
6029771,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,ESPLANADE ELEMENTARY,53,51,96,0,0,0,0,0,0,2,4,0,0,51,96,51,96,--*,?98%,--*,?98%,--*,?98%,Y
6029797,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,FLETCHER ELEMENTARY,117,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6029805,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,HANDY ELEMENTARY,52,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029821,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,JORDAN ELEMENTARY,84,77,92,2,2,0,0,0,0,5,6,0,0,77,92,81,96,80,95,--*,?98%,--*,?98%,Y
6029862,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,LA VETA ELEMENTARY,64,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6071112,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,LINDA VISTA ELEMENTARY,63,61,97,1,2,1,2,0,0,0,0,0,0,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6058945,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,MCPHERSON MAGNET,91,72,79,18,20,1,1,0,0,0,0,0,0,76,84,76,84,75,82,--*,?98%,--*,?98%,Y
6029870,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,OLIVE ELEMENTARY,37,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6029888,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,PALMYRA ELEMENTARY,57,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029912,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,PROSPECT ELEMENTARY,93,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029953,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,SYCAMORE ELEMENTARY,58,36,62,22,38,0,0,0,0,0,0,0,0,38,66,41,71,38,66,50,86,51,88,Y
6029961,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,TAFT ELEMENTARY,125,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6029987,ORANGE,PUBLIC,ORANGE UNIFIED,ORANGE,WEST ORANGE ELEMENTARY,83,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029789,ORANGE,PUBLIC,ORANGE UNIFIED,SANTA ANA,FAIRHAVEN ELEMENTARY,79,77,97,2,3,0,0,0,0,0,0,0,0,--*,?98%,77,97,--*,?98%,77,97,--*,?98%,Y
6029896,ORANGE,PUBLIC,ORANGE UNIFIED,SANTA ANA,PANORAMA ELEMENTARY,60,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029938,ORANGE,PUBLIC,ORANGE UNIFIED,VILLA PARK,SERRANO ELEMENTARY,75,69,92,3,4,3,4,0,0,0,0,0,0,--*,?98%,--*,?98%,--*,?98%,73,97,--*,?98%,Y
6029979,ORANGE,PUBLIC,ORANGE UNIFIED,VILLA PARK,VILLA PARK ELEMENTARY,87,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6085641,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,ANAHEIM,GLENVIEW ELEMENTARY,145,136,94,4,3,3,2,0,0,0,0,2,1,139,96,141,97,142,98,--*,?99%,--*,?99%,Y
6030076,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,ANAHEIM,RIO VISTA ELEMENTARY,176,173,98,3,2,0,0,0,0,0,0,0,0,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6097000,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,ANAHEIM,WOODSBORO ELEMENTARY,73,67,92,6,8,0,0,0,0,0,0,0,0,71,97,69,95,70,96,--*,?98%,--*,?98%,Y
6085633,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,FULLERTON,TOPAZ ELEMENTARY,91,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6029995,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA,BROOKHAVEN ELEMENTARY,107,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6030001,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA,CHARLES WAGNER ELEMENTARY,82,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6030035,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA,GOLDEN ELEMENTARY,57,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6097018,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA,JOHN O. TYNES ELEMENTARY,137,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
0102897,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA,MELROSE ELEMENTARY,103,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6030050,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA,MORSE AVENUE ELEMENTARY,91,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6030084,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA,RUBY DRIVE ELEMENTARY,72,70,97,2,3,0,0,0,0,0,0,0,0,--*,?98%,70,97,--*,?98%,--*,?98%,--*,?98%,Y
6030092,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA,SIERRA VISTA ELEMENTARY,91,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6030100,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,PLACENTIA,VAN BUREN ELEMENTARY,142,134,94,5,4,1,1,0,0,0,0,2,1,135,95,136,96,136,96,136,96,137,96,Y
6109102,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,YORBA LINDA,BRYANT RANCH ELEMENTARY,141,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6071146,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,YORBA LINDA,FAIRMONT ELEMENTARY,165,162,98,1,1,2,1,0,0,0,0,0,0,162,98,162,98,--*,?99%,162,98,--*,?99%,Y
6030027,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,YORBA LINDA,GLENKNOLL ELEMENTARY,92,85,92,7,8,0,0,0,0,0,0,0,0,85,92,85,92,86,93,88,96,--*,?98%,Y
0109678,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,YORBA LINDA,LAKEVIEW ELEMENTARY,111,105,95,4,4,2,2,0,0,0,0,0,0,105,95,105,95,105,95,--*,?99%,105,95,Y
6095160,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,YORBA LINDA,LINDA VISTA,56,54,96,2,4,0,0,0,0,0,0,0,0,54,96,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6030936,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,YORBA LINDA,PAINE (MABEL M.) ELEMENTARY,116,110,95,1,1,0,0,0,0,5,4,0,0,110,95,111,96,111,96,114,98,--*,?99%,Y
6030951,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,YORBA LINDA,ROSE DRIVE ELEMENTARY,108,101,94,7,6,0,0,0,0,0,0,0,0,101,94,103,95,103,95,105,97,106,98,Y
6106009,ORANGE,PUBLIC,PLACENTIA-YORBA LINDA UNIFIED,YORBA LINDA,TRAVIS RANCH,155,152,98,3,2,0,0,0,0,0,0,0,0,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6112577,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,FOOTHILL RANCH,FOOTHILL RANCH ELEMENTARY,214,144,67,56,26,4,2,0,0,10,5,0,0,172,80,176,82,195,91,204,95,206,96,Y
6094668,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,LAGUNA HILLS,LOMARENA ELEMENTARY,129,125,97,2,2,2,2,0,0,0,0,0,0,127,98,127,98,126,98,126,98,--*,?99%,Y
6094676,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,LAGUNA HILLS,SAN JOAQUIN ELEMENTARY,50,43,86,0,0,0,0,0,0,0,0,7,14,43,86,--*,?98%,46,92,--*,?98%,--*,?98%,Y
6066872,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,LAGUNA HILLS,VALENCIA ELEMENTARY,64,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6097372,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,LAKE FOREST,LA MADERA ELEMENTARY,83,79,95,4,5,0,0,0,0,0,0,0,0,80,96,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6110845,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,LAKE FOREST,LAKE FOREST ELEMENTARY,138,--*,?99%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?1%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,--*,?99%,Y
6030175,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,LAKE FOREST,OLIVEWOOD ELEMENTARY,65,61,94,0,0,0,0,0,0,0,0,4,6,62,95,62,95,63,97,63,97,--*,?98%,Y
6030183,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,LAKE FOREST,RALPH A. GATES ELEMENTARY,164,161,98,3,2,0,0,0,0,0,0,0,0,--*,?99%,--*,?99%,--*,?99%,161,98,--*,?99%,Y
6096044,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,LAKE FOREST,RANCHO CANADA ELEMENTARY,56,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6085351,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,LAKE FOREST,SANTIAGO ELEMENTARY,47,--*,?95%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?5%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,--*,?95%,Y
6068639,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,MISSION VIEJO,CORDILLERA ELEMENTARY,62,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6085336,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,MISSION VIEJO,DE PORTOLA ELEMENTARY,61,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6071153,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,MISSION VIEJO,DEL CERRO ELEMENTARY,59,56,95,1,2,0,0,0,0,0,0,2,3,--*,?98%,57,97,--*,?98%,57,97,--*,?98%,Y
6101059,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,MISSION VIEJO,DEL LAGO ELEMENTARY,56,--*,?98%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?2%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,--*,?98%,Y
6089502,ORANGE,PUBLIC,SADDLEBACK VALLEY UNIFIED,MISSION VIEJO,GLEN YERMO ELEMENTARY,156,144,92,3,2,7,4,0,0,1,1,1,1,152,97,--*,?99%,153,98,--*,?99%,--*,?99%,Y
